experiment_id,run_id,condition,task_name,global_instance_id,task_instance_id,trajectory_index,split,run_dir,run_present,marker,completed,failure_class,requested_seed,seed_supported,model,model_revision,endpoint,temperature,max_tokens,confidence_mode,timeout_seconds,prompt_hash,final_response_raw_chars,solution_block_status,final_answer_parsed,answer_canonical,answer_parse_status,answer_cluster_key,final_confidence,final_confidence_0_100,confidence_parse_status,wall_time_seconds,started_at,ended_at,error,llm_call_count,total_input_tokens,total_output_tokens,total_tokens,token_usage_available,model_time_seconds,tool_time_seconds,code_execution_count,tool_call_count,unique_tool_count,failed_tool_call_count,failed_tool_call_fraction,repeated_tool_call_count,repeated_tool_call_fraction,retry_count,parse_error_count,exception_count,retrieval_count,generated_chars,message_count,ai_message_count,observation_count,execute_block_count,solution_block_count,parse_error_message_count,visible_plan_step_count,plan_revision_count,finish_reasons,n_events,reward,strict_reward,evaluation_status,evaluation_error,correct,peak_input_tokens,runaway_generations,hard_budget_hits
track_c_adjudication_pilot,rare_disease_diagnosis-i0088-adju-t0-9f7f0cb1,adjudication,rare_disease_diagnosis,245,88,0,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/rare_disease_diagnosis/i0088/adjudication/t0,True,COMPLETE,True,confidence_parse_failure,9000,False,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,46feb7f3665b19da,2196,ok,"{""disease_name"":""Arthrogryposis, distal, with impaired proprioception and touch"",""OMIM_ID"":""617146""}","{""disease_name"":""Arthrogryposis, distal, with impaired proprioception and touch"",""OMIM_ID"":""617146""}",ok,617146,,,missing,182.201,1786398727.1099386,1786398909.327592,,17,151387.0,5477.0,156864.0,True,137.189,24.52,15,1,1,1,0.06666666666666667,0,0.0,0,0,0,1,20090,32,31,15,15,1,0,16,,"[""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop""]",73,0.0,0.0,ok,,0,13080,0,0
track_c_adjudication_pilot,rare_disease_diagnosis-i0088-adju-t1-b4badb29,adjudication,rare_disease_diagnosis,245,88,1,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/rare_disease_diagnosis/i0088/adjudication/t1,True,COMPLETE,True,confidence_parse_failure,9001,False,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,46feb7f3665b19da,3718,ok,"# Rare Disease Diagnosis Report

## Patient Presentation
**Candidate Gene:** ENSG00000154864 (PIEZO2)  
**Clinical Phenotypes:**
- HP:0000508: Ptosis
- HP:0000193: Bifid uvula  
- HP:0009473: Joint contracture of the hand
- HP:0000347: Micrognathia

## Disease Analysis

### Gene-Disease Associations
PIEZO2 is associated with multiple arthrogryposis conditions:
1. **Arthrogryposis, distal, type 5** (OMIM: 108145) - Autosomal dominant
2. **Arthrogryposis, distal, with impaired proprioception and touch** (OMIM: 617146) - Autosomal recessive
3. Arthrogryposis, distal, type 3 (OMIM: 114300) - Autosomal dominant
4. Marden-Walker syndrome (OMIM: 248700) - Autosomal dominant

### Phenotype Characterization
The patient presents with a constellation of structural developmental abnormalities:

**Structural/Developmental Features:**
- **Ptosis** (drooping eyelids) - facial dysmorphism
- **Bifid uvula** (split uvula) - craniofacial abnormality  
- **Joint contracture of the hand** - musculoskeletal abnormality
- **Micrognathia** (small jaw) - craniofacial dysmorphism

### Disease Comparison

**Distal Arthrogryposis Type 5 (OMIM: 108145):**
- Structural developmental disorder
- Characteristic facial features: ptosis and micrognathia
- Joint contractures affecting hands and feet
- Often includes bifid uvula
- Autosomal dominant inheritance pattern

**Arthrogryposis, distal, with impaired proprioception and touch (OMIM: 617146):**
- Primarily sensory/neurological disorder
- Focus on proprioception and touch impairment
- Less characteristic of extensive facial dysmorphism
- Autosomal recessive inheritance pattern

## Diagnostic Reasoning

The patient's phenotype constellation strongly suggests a **structural developmental disorder** rather than a primarily sensory/neurological condition. The combination of:

1. **Facial dysmorphism** (ptosis, micrognathia, bifid uvula) - characteristic of Distal Arthrogryposis Type 5
2. **Joint contractures** (hand contractures) - consistent with ar","{""disease_name"":"""",""OMIM_ID"":""108145""}",ok,108145,,,missing,603.967,1786398815.0312884,1786399419.0091596,,36,375019.0,21967.0,396986.0,True,570.687,0.77,31,0,0,14,0.45161290322580644,0,,0,0,0,1,83316,70,66,31,31,1,3,35,,"[""length"", ""stop"", ""stop"", ""stop"", ""length"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""length"", ""stop"", ""stop"", ""length"", ""stop"", ""stop"", ""stop"", ""stop""]",145,0.0,0.0,ok,,0,23179,4,0
track_c_adjudication_pilot,rare_disease_diagnosis-i0088-adju-t2-f00944ec,adjudication,rare_disease_diagnosis,245,88,2,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/rare_disease_diagnosis/i0088/adjudication/t2,True,COMPLETE,True,confidence_parse_failure,9002,False,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,46feb7f3665b19da,2605,ok,"{""disease_name"":""Distal arthrogryposis type 5"",""OMIM_ID"":""108145""}","{""disease_name"":""Distal arthrogryposis type 5"",""OMIM_ID"":""108145""}",ok,108145,,,missing,276.425,1786398887.2126913,1786399163.6682,,20,325818.0,9404.0,335222.0,True,248.166,11.09,18,8,5,7,0.3888888888888889,0,0.0,0,0,0,1,32462,38,37,18,18,1,0,19,,"[""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop""]",99,0.0,0.0,ok,,0,21838,0,0
track_c_adjudication_pilot,rare_disease_diagnosis-i0090-adju-t0-ed9db33f,adjudication,rare_disease_diagnosis,243,90,0,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/rare_disease_diagnosis/i0090/adjudication/t0,True,COMPLETE,True,confidence_parse_failure,9000,False,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,6de9cd45cc53ba33,2877,ok,"{""disease_name"":""Arthrogryposis, distal, type 5"",""OMIM_ID"":""108145""}","{""disease_name"":""Arthrogryposis, distal, type 5"",""OMIM_ID"":""108145""}",ok,108145,,,missing,386.919,1786398913.5881712,1786399300.5193124,,12,134590.0,7932.0,142522.0,True,210.801,151.281,10,2,1,3,0.3,0,0.0,0,0,0,1,26702,22,21,10,10,1,0,11,,"[""length"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop""]",58,0.0,0.0,ok,,0,21464,1,0
track_c_adjudication_pilot,rare_disease_diagnosis-i0090-adju-t1-5e9fab7c,adjudication,rare_disease_diagnosis,243,90,1,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/rare_disease_diagnosis/i0090/adjudication/t1,True,COMPLETE,True,confidence_parse_failure,9001,False,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,6de9cd45cc53ba33,3501,ok,"{""disease_name"":"""",""OMIM_ID"":""108145""}","{""disease_name"":"""",""OMIM_ID"":""108145""}",ok,108145,,,missing,518.258,1786398990.423438,1786399508.6914454,,17,229874.0,10907.0,240781.0,True,287.491,205.112,15,6,4,3,0.2,0,0.0,0,0,0,1,34662,32,31,15,15,1,0,16,,"[""length"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop""]",85,0.0,0.0,ok,,0,23900,1,0
track_c_adjudication_pilot,rare_disease_diagnosis-i0090-adju-t2-2f612479,adjudication,rare_disease_diagnosis,243,90,2,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/rare_disease_diagnosis/i0090/adjudication/t2,True,COMPLETE,True,confidence_parse_failure,9002,False,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,6de9cd45cc53ba33,3724,ok,"{""disease_name"":""Arthrogryposis, distal, type 5"",""OMIM_ID"":""108145""}","{""disease_name"":""Arthrogryposis, distal, type 5"",""OMIM_ID"":""108145""}",ok,108145,,,missing,682.823,1786399169.9384582,1786399852.8437018,,28,404482.0,16534.0,421016.0,True,435.471,216.574,26,11,5,4,0.15384615384615385,0,0.0,0,0,0,1,54109,54,53,26,26,1,0,27,,"[""length"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop""]",139,0.0,0.0,ok,,0,29658,1,0
track_c_adjudication_pilot,rare_disease_diagnosis-i0092-adju-t0-69a8fdb8,adjudication,rare_disease_diagnosis,271,92,0,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/rare_disease_diagnosis/i0092/adjudication/t0,True,COMPLETE,True,confidence_parse_failure,9000,False,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,ecdd60241f87c762,2498,ok,"{""disease_name"": ""Marden-Walker syndrome"", ""OMIM_ID"": ""248700""}","{""disease_name"":""Marden-Walker syndrome"",""OMIM_ID"":""248700""}",ok,248700,,,missing,411.155,1786399210.577734,1786399621.7478073,,15,213987.0,10432.0,224419.0,True,272.127,128.57,13,3,3,1,0.07692307692307693,0,0.0,0,0,0,1,35888,28,27,13,13,1,0,14,,"[""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop""]",70,0.0,0.0,ok,,0,22000,0,0
track_c_adjudication_pilot,rare_disease_diagnosis-i0092-adju-t1-ce38be68,adjudication,rare_disease_diagnosis,271,92,1,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/rare_disease_diagnosis/i0092/adjudication/t1,True,COMPLETE,True,confidence_parse_failure,9001,False,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,ecdd60241f87c762,2531,ok,"{""disease_name"":""Marden-Walker syndrome"",""OMIM_ID"":""248700""}","{""disease_name"":""Marden-Walker syndrome"",""OMIM_ID"":""248700""}",ok,248700,,,missing,368.949,1786399305.915047,1786399674.8806314,,23,355251.0,10511.0,365762.0,True,269.936,73.338,21,5,2,6,0.2857142857142857,0,0.0,0,0,0,1,35829,44,43,21,21,1,0,22,,"[""length"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop""]",105,0.0,0.0,ok,,0,27370,1,0
track_c_adjudication_pilot,rare_disease_diagnosis-i0092-adju-t2-eaa208c0,adjudication,rare_disease_diagnosis,271,92,2,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/rare_disease_diagnosis/i0092/adjudication/t2,True,FAILED,False,budget_terminated_consecutive_runaway,9002,False,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,ecdd60241f87c762,0,empty,,,empty,,,,missing,972.935,1786399319.97479,1786400292.9245338,BudgetExceeded: trajectory budget exceeded: consecutive_runaway,23,370718.0,20319.0,391037.0,True,537.565,423.682,19,10,1,0,0.0,1,0.1,0,0,1,1,52789,0,0,0,0,0,0,0,,"[""length"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""length"", ""length"", ""length""]",119,0.0,0.0,unparseable_answer,,0,39233,4,0
track_c_adjudication_pilot,rare_disease_diagnosis-i0102-adju-t0-d69b90c2,adjudication,rare_disease_diagnosis,272,102,0,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/rare_disease_diagnosis/i0102/adjudication/t0,True,COMPLETE,True,confidence_parse_failure,9000,False,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,084e3c72aa2176a7,4322,ok,"# Rare Disease Diagnosis Report

## Executive Summary

Based on comprehensive phenotype-gene analysis, the patient most likely has **Arthrogryposis, distal, type 5** (OMIM: 108145). This diagnosis is supported by the characteristic clinical presentation and association with PIEZO2 gene mutations.

## Patient Phenotype Analysis

The patient presents with four key clinical features:

- **HP:0000508**: Ptosis (drooping upper eyelid)
- **HP:0001371**: Flexion contracture (bent joints that cannot be straightened)
- **HP:0000602**: Ophthalmoplegia (eye muscle paralysis)
- **HP:0009473**: Contractures of the hands

This constellation of symptoms represents a classic arthrogryposis phenotype with neuromuscular involvement affecting both ocular and musculoskeletal systems.

## Gene Analysis

The candidate gene **ENSG00000154864** corresponds to **PIEZO2** (piezo type mechanosensitive ion channel component 2), located on chromosome 18. PIEZO2 encodes a mechanosensitive ion channel crucial for touch sensation and proprioception.

## Disease Candidate Evaluation

Three candidate diseases were evaluated against the patient's phenotype and genetic profile:

1. **Arthrogryposis, distal, type 5** (OMIM: 108145) - PIEZO2-related
2. **Arthrogryposis, distal, with impaired proprioception and touch** (OMIM: 617146) - PIEZO2-related
3. **Congenital distal arthrogryposis type 1** (OMIM: 102980) - **NOT** PIEZO2-related (caused by ADCYAP1 mutations)

## Diagnostic Reasoning

### Key Evidence Supporting Arthrogryposis, distal, type 5 (OMIM 108145):

1. **Phenotype Match**: The patient's combination of ptosis, ophthalmoplegia, and distal joint contractures is characteristic of this condition [1]

2. **Genetic Consistency**: PIEZO2 mutations are well-established causes of arthrogryposis, distal, type 5 [2]

3. **Clinical Features**: This condition specifically involves:
   - Distal joint contractures affecting hands and elbows
   - Ptosis with impaired eyelid movement
   - Ophthalmoplegia af","{""disease_name"":""Arthrogryposis, distal, type 5"",""OMIM_ID"":""108145""}",ok,108145,,,missing,418.689,1786399423.0928025,1786399841.7916753,,18,351235.0,11979.0,363214.0,True,314.89,86.772,16,2,2,4,0.25,0,0.0,0,0,0,1,40819,34,33,16,16,1,0,17,,"[""length"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop""]",80,1.0,0.0,ok,,1,28307,1,0
track_c_adjudication_pilot,rare_disease_diagnosis-i0102-adju-t1-fdb77093,adjudication,rare_disease_diagnosis,272,102,1,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/rare_disease_diagnosis/i0102/adjudication/t1,True,FAILED,False,budget_terminated_consecutive_runaway,9001,True,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,084e3c72aa2176a7,0,empty,,,empty,,,,missing,670.373,1786399487.7782555,1786400158.1617408,BudgetExceeded: trajectory budget exceeded: consecutive_runaway,19,443088.0,15039.0,458127.0,True,389.11,262.734,15,4,2,4,0.26666666666666666,1,0.25,0,0,1,1,38394,0,0,0,0,0,0,0,,"[""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""length"", ""length"", ""length""]",90,0.0,0.0,unparseable_answer,,0,33839,3,0
track_c_adjudication_pilot,rare_disease_diagnosis-i0102-adju-t2-5ecb8e46,adjudication,rare_disease_diagnosis,272,102,2,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/rare_disease_diagnosis/i0102/adjudication/t2,True,FAILED,False,budget_terminated_consecutive_runaway,9002,False,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,084e3c72aa2176a7,0,empty,,,empty,,,,missing,1466.719,1786399513.6987548,1786400980.429568,BudgetExceeded: trajectory budget exceeded: consecutive_runaway,29,472095.0,22426.0,494521.0,True,587.817,871.063,25,5,1,2,0.08,0,0.0,0,0,1,1,63569,0,0,0,0,0,0,0,,"[""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""length"", ""length"", ""length""]",131,0.0,0.0,unparseable_answer,,0,33519,3,0
track_c_adjudication_pilot,rare_disease_diagnosis-i0103-adju-t0-5bc5a1ed,adjudication,rare_disease_diagnosis,260,103,0,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/rare_disease_diagnosis/i0103/adjudication/t0,True,FAILED,False,budget_terminated_consecutive_runaway,9000,False,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,5e063560f75cb5c4,0,empty,,,empty,,,,missing,376.484,1786403807.3744895,1786404183.8707137,BudgetExceeded: trajectory budget exceeded: consecutive_runaway,17,322034.0,10933.0,332967.0,True,297.962,61.503,13,4,3,1,0.07692307692307693,0,0.0,0,0,1,1,24539,0,0,0,0,0,0,0,,"[""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""length"", ""length"", ""length""]",83,0.0,0.0,unparseable_answer,,0,34179,3,0
track_c_adjudication_pilot,rare_disease_diagnosis-i0103-adju-t1-ac9c1e11,adjudication,rare_disease_diagnosis,260,103,1,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/rare_disease_diagnosis/i0103/adjudication/t1,True,COMPLETE,True,confidence_parse_failure,9001,False,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,5e063560f75cb5c4,2784,ok,"{""disease_name"":""Arthrogryposis, distal, type 5"",""OMIM_ID"":""108145""}","{""disease_name"":""Arthrogryposis, distal, type 5"",""OMIM_ID"":""108145""}",ok,108145,,,missing,350.437,1786403958.447481,1786404308.8969462,,17,127165.0,8985.0,136150.0,True,235.249,96.662,15,5,2,2,0.13333333333333333,0,0.0,0,0,0,1,31932,32,31,15,15,1,0,16,,"[""length"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop""]",82,1.0,1.0,ok,,1,15533,1,0
track_c_adjudication_pilot,rare_disease_diagnosis-i0103-adju-t2-8fe340c1,adjudication,rare_disease_diagnosis,260,103,2,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/rare_disease_diagnosis/i0103/adjudication/t2,True,COMPLETE,True,confidence_parse_failure,9002,False,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,5e063560f75cb5c4,3143,ok,"{""disease_name"":""Arthrogryposis, distal, type 5"",""OMIM_ID"":""108145""}","{""disease_name"":""Arthrogryposis, distal, type 5"",""OMIM_ID"":""108145""}",ok,108145,,,missing,742.108,1786403964.4056695,1786404706.5237617,,22,348718.0,14197.0,362915.0,True,384.208,345.283,20,3,3,2,0.1,0,0.0,0,0,0,1,47376,42,41,20,20,1,0,21,,"[""length"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop""]",99,1.0,1.0,ok,,1,29581,1,0
track_c_adjudication_pilot,rare_disease_diagnosis-i0106-adju-t0-e42756fd,adjudication,rare_disease_diagnosis,269,106,0,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/rare_disease_diagnosis/i0106/adjudication/t0,True,COMPLETE,True,confidence_parse_failure,9000,False,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,332f32258d2b7aac,3120,ok,"{""disease_name"": ""Distal arthrogryposis type 5"", ""OMIM_ID"": ""108145""}","{""disease_name"":""Distal arthrogryposis type 5"",""OMIM_ID"":""108145""}",ok,108145,,,missing,492.531,1786403969.3050663,1786404461.845792,,13,153691.0,9536.0,163227.0,True,259.906,225.011,11,4,3,1,0.09090909090909091,0,0.0,0,0,0,1,32832,24,23,11,11,1,0,12,,"[""length"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop""]",66,1.0,1.0,ok,,1,22428,1,0
track_c_adjudication_pilot,rare_disease_diagnosis-i0106-adju-t1-8e6858b6,adjudication,rare_disease_diagnosis,269,106,1,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/rare_disease_diagnosis/i0106/adjudication/t1,True,COMPLETE,True,confidence_parse_failure,9001,False,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,332f32258d2b7aac,5951,ok,"# Rare Disease Diagnosis Report

## Patient Information
- **Gene**: ENSG00000154864 (PIEZO2)
- **Phenotypes**: HP:0009473, HP:0001371, HP:0000602, HP:0002650, HP:0001488

## Analysis Summary

### Gene Identification
The candidate gene ENSG00000154864 corresponds to **PIEZO2** (piezo type mechanosensitive ion channel component 2), located on chromosome 18. PIEZO2 is a mechanosensitive ion channel involved in touch sensation and proprioception.

### Phenotype Analysis
The patient presents with the following clinical features:
- **HP:0009473**: Joint contracture of the hand
- **HP:0001371**: Flexion contracture  
- **HP:0000602**: Ophthalmoplegia (eye movement disorders)
- **HP:0001488**: Bilateral ptosis (drooping of both upper eyelids)
- **HP:0002650**: [Phenotype identification pending]

### Disease Association Analysis
From the OMIM database, PIEZO2 is associated with four main conditions:

1. **Arthrogryposis, distal, type 5** (OMIM: 108145) - Autosomal dominant
2. **Arthrogryposis, distal, with impaired proprioception and touch** (OMIM: 617146) - Autosomal recessive
3. **Arthrogryposis, distal, type 3** (OMIM: 114300) - Autosomal dominant
4. **Marden-Walker syndrome** (OMIM: 248700) - Autosomal dominant

### Clinical Pattern Matching
The patient's phenotype combination of:
- Joint contractures (HP:0009473, HP:0001371)
- Bilateral ptosis (HP:0001488) 
- Ophthalmoplegia (HP:0000602)

This specific triad of joint contractures, ptosis, and ophthalmoplegia is most characteristic of **Marden-Walker syndrome**, which is also known as ""distal arthrogryposis with ptosis and ophthalmoplegia.""

## Diagnosis

**Disease Name**: Marden-Walker syndrome  
**OMIM ID**: 248700

## Justification

Marden-Walker syndrome is characterized by the classic triad of:
- Distal arthrogryposis (joint contractures)
- Bilateral ptosis
- Ophthalmoplegia

This phenotype pattern precisely matches the patient's clinical presentation. While other PIEZO2-associated arthrogryposis conditions can pres","{""disease_name"":"""",""OMIM_ID"":""108145""}",ok,108145,,,missing,688.584,1786404066.9818134,1786404755.5809305,,16,210866.0,11527.0,222393.0,True,299.868,369.619,14,6,3,1,0.07142857142857142,0,0.0,0,0,0,1,38513,30,29,14,14,1,0,15,,"[""length"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop""]",83,1.0,0.0,ok,,1,22395,1,0
track_c_adjudication_pilot,rare_disease_diagnosis-i0106-adju-t2-eafee6bb,adjudication,rare_disease_diagnosis,269,106,2,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/rare_disease_diagnosis/i0106/adjudication/t2,True,COMPLETE,True,confidence_parse_failure,9002,False,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,332f32258d2b7aac,2521,ok,"{'disease_name': 'Marden-Walker syndrome', 'OMIM_ID': '248700'}","{""disease_name"":""Marden-Walker syndrome"",""OMIM_ID"":""248700""}",ok,248700,,,missing,459.152,1786404151.9110198,1786404611.0740495,,16,174916.0,8336.0,183252.0,True,214.626,226.116,14,4,3,1,0.07142857142857142,0,0.0,0,0,0,1,28986,30,29,14,14,1,0,15,,"[""length"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop""]",77,0.0,0.0,ok,,0,18403,1,0
